-8.0000	-3.1592
-7.9950	-3.1595
-7.9900	-3.1600
-7.9850	-3.1587
-7.9800	-3.1587
-7.9750	-3.1590
-7.9700	-3.1585
-7.9650	-3.1580
-7.9600	-3.1580
-7.9550	-3.1580
-7.9500	-3.1580
-7.9450	-3.1580
-7.9400	-3.1577
-7.9350	-3.1385
-7.9300	-3.1177
-7.9250	-3.1117
-7.9200	-3.1115
-7.9150	-3.1080
-7.9100	-3.1082
-7.9050	-3.1087
-7.9000	-3.1055
-7.8950	-3.0992
-7.8900	-3.0910
-7.8850	-3.0715
-7.8800	-3.0517
-7.8750	-3.0395
-7.8700	-3.0287
-7.8650	-3.0240
-7.8600	-3.0205
-7.8550	-3.0182
-7.8500	-3.0177
-7.8450	-3.0165
-7.8400	-3.0145
-7.8350	-3.0097
-7.8300	-3.0030
-7.8250	-2.9937
-7.8200	-2.9867
-7.8150	-2.9810
-7.8100	-2.9787
-7.8050	-2.9760
-7.8000	-2.9725
-7.7950	-2.9677
-7.7900	-2.9620
-7.7850	-2.9550
-7.7800	-2.9475
-7.7750	-2.9395
-7.7700	-2.9245
-7.7650	-2.9112
-7.7600	-2.9047
-7.7550	-2.9025
-7.7500	-2.9032
-7.7450	-2.9000
-7.7400	-2.8960
-7.7350	-2.8912
-7.7300	-2.8920
-7.7250	-2.8917
-7.7200	-2.8882
-7.7150	-2.8787
-7.7100	-2.8707
-7.7050	-2.8670
-7.7000	-2.8650
-7.6950	-2.8630
-7.6900	-2.8597
-7.6850	-2.8550
-7.6800	-2.8495
-7.6750	-2.8435
-7.6700	-2.8412
-7.6650	-2.8382
-7.6600	-2.8372
-7.6550	-2.8355
-7.6500	-2.8325
-7.6450	-2.8295
-7.6400	-2.8290
-7.6350	-2.8315
-7.6300	-2.8182
-7.6250	-2.8065
-7.6200	-2.8007
-7.6150	-2.7992
-7.6100	-2.8010
-7.6050	-2.7982
-7.6000	-2.7960
-7.5950	-2.7945
-7.5900	-2.7952
-7.5850	-2.7950
-7.5800	-2.7945
-7.5750	-2.7947
-7.5700	-2.7930
-7.5650	-2.7917
-7.5600	-2.7942
-7.5550	-2.7910
-7.5500	-2.7810
-7.5450	-2.7570
-7.5400	-2.7330
-7.5350	-2.7215
-7.5300	-2.7145
-7.5250	-2.7165
-7.5200	-2.7147
-7.5150	-2.7125
-7.5100	-2.7120
-7.5050	-2.7090
-7.5000	-2.7065
-7.4950	-2.7057
-7.4900	-2.7022
-7.4850	-2.6980
-7.4800	-2.6935
-7.4750	-2.6882
-7.4700	-2.6830
-7.4650	-2.6765
-7.4600	-2.6687
-7.4550	-2.6590
-7.4500	-2.6515
-7.4450	-2.6447
-7.4400	-2.6387
-7.4350	-2.6327
-7.4300	-2.6265
-7.4250	-2.6242
-7.4200	-2.6222
-7.4150	-2.6205
-7.4100	-2.6175
-7.4050	-2.6142
-7.4000	-2.6102
-7.3950	-2.6055
-7.3900	-2.5992
-7.3850	-2.5892
-7.3800	-2.5775
-7.3750	-2.5642
-7.3700	-2.5587
-7.3650	-2.5567
-7.3600	-2.5552
-7.3550	-2.5545
-7.3500	-2.5535
-7.3450	-2.5502
-7.3400	-2.5470
-7.3350	-2.5435
-7.3300	-2.5370
-7.3250	-2.5290
-7.3200	-2.5205
-7.3150	-2.5120
-7.3100	-2.5042
-7.3050	-2.4992
-7.3000	-2.4932
-7.2950	-2.4865
-7.2900	-2.4805
-7.2850	-2.4725
-7.2800	-2.4620
-7.2750	-2.4520
-7.2700	-2.4417
-7.2650	-2.4342
-7.2600	-2.4272
-7.2550	-2.4212
-7.2500	-2.4180
-7.2450	-2.4150
-7.2400	-2.4100
-7.2350	-2.4045
-7.2300	-2.3987
-7.2250	-2.3922
-7.2200	-2.3867
-7.2150	-2.3820
-7.2100	-2.3775
-7.2050	-2.3730
-7.2000	-2.3687
-7.1950	-2.3652
-7.1900	-2.3627
-7.1850	-2.3612
-7.1800	-2.3575
-7.1750	-2.3532
-7.1700	-2.3495
-7.1650	-2.3450
-7.1600	-2.3405
-7.1550	-2.3402
-7.1500	-2.3365
-7.1450	-2.3305
-7.1400	-2.3215
-7.1350	-2.3140
-7.1300	-2.3080
-7.1250	-2.3047
-7.1200	-2.3035
-7.1150	-2.3052
-7.1100	-2.3037
-7.1050	-2.3007
-7.1000	-2.2967
-7.0950	-2.2922
-7.0900	-2.2872
-7.0850	-2.2822
-7.0800	-2.2745
-7.0750	-2.2655
-7.0700	-2.2580
-7.0650	-2.2522
-7.0600	-2.2495
-7.0550	-2.2472
-7.0500	-2.2460
-7.0450	-2.2462
-7.0400	-2.2425
-7.0350	-2.2387
-7.0300	-2.2355
-7.0250	-2.2310
-7.0200	-2.2262
-7.0150	-2.2215
-7.0100	-2.2155
-7.0050	-2.2087
-7.0000	-2.2025
-6.9950	-2.1965
-6.9900	-2.1907
-6.9850	-2.1862
-6.9800	-2.1817
-6.9750	-2.1765
-6.9700	-2.1725
-6.9650	-2.1675
-6.9600	-2.1607
-6.9550	-2.1547
-6.9500	-2.1490
-6.9450	-2.1430
-6.9400	-2.1355
-6.9350	-2.1275
-6.9300	-2.1222
-6.9250	-2.1182
-6.9200	-2.1160
-6.9150	-2.1147
-6.9100	-2.1137
-6.9050	-2.1130
-6.9000	-2.1110
-6.8950	-2.1072
-6.8900	-2.1005
-6.8850	-2.0930
-6.8800	-2.0855
-6.8750	-2.0795
-6.8700	-2.0750
-6.8650	-2.0720
-6.8600	-2.0690
-6.8550	-2.0610
-6.8500	-2.0487
-6.8450	-2.0377
-6.8400	-2.0277
-6.8350	-2.0267
-6.8300	-2.0260
-6.8250	-2.0255
-6.8200	-2.0242
-6.8150	-2.0225
-6.8100	-2.0190
-6.8050	-2.0105
-6.8000	-1.9997
-6.7950	-1.9870
-6.7900	-1.9790
-6.7850	-1.9732
-6.7800	-1.9705
-6.7750	-1.9675
-6.7700	-1.9640
-6.7650	-1.9572
-6.7600	-1.9495
